order_id,sale_date,sku,product_name,category,customer_name,region,quantity,unit_price,revenue,cost,sales_rep
ORD-2783312,2023-09-15,SKU-007,Electronics Item SKU-007,ELECTRONICS,"Baker, Mason and White",West,16,607.93,9726.88,5547.61,Wendy Mann
ORD-2289923,2023-07-14,SKU-037,Electronics Item SKU-037,Electronics,Lewis-Murphy,Central,23,1080.12,24842.76,13139.5,Kendra Sanders
ORD-7688099,2023-04-25,SKU-014,Electronics Item SKU-014,Electronics,Johnson-Carlson,North,28,788.14,22067.92,11213.15,Brian Bullock
ORD-6705121,2023-01-13,SKU-002,Electronics Item SKU-002,Electronics,"Hernandez, Thompson and Boyd",North,5,243.77,1218.85,591.62,Monica Lane
ORD-7535309,05/02/2023,SKU-003,Clothing Item SKU-003,Clothing,Rodriguez LLC,East,38,205.21,7797.98,3004.91,James Carpenter
ORD-9591642,13-Nov-2023,SKU-025,Office Supplies Item SKU-025,OFFICE SUPPLIES,Riggs PLC,East,44,135.04,5941.76,2208.9,Matthew Payne
ORD-2503425,31-Jul-2023,SKU-037,Electronics Item SKU-037,Electronics,Carlson-Cruz,South,15,221.66,3324.9,1675.36,Sharon Santos
ORD-4962012,04/07/2023,SKU-099,Office Supplies Item SKU-099,Office Supplies,Smith PLC,North,51,76.38,3895.38,,Michael Stevenson
ORD-2239596,10/06/2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,Chapman and Sons,North,78,42.01,3276.78,3172.53,Cheryl Young
ORD-3636016,15-Mar-2023,SKU-004,Furniture Item SKU-004,Furniture,Davis Group,South,38,593.0,22534.0,,Judith Love
ORD-2943542,30/11/2023,SKU-021,Furniture Item SKU-021,Furniture,Spence PLC,East,6,81.18,487.08,290.55,Kevin Smith
ORD-5834292,05/30/2023,SKU-023,Office Supplies Item SKU-023,Office Supplies,"Ramirez, Strickland and Washington",South,-43,23.81,1023.83,439.8,Amber Gomez
ORD-5293781,06-Jun-2023,SKU-010,Food & Beverage Item SKU-010,FOOD & BEVERAGE,"Miller, Hernandez and Reyes",North,3,60.07,180.21,113.94,James Morris
ORD-9426008,2023-11-13,SKU-033,Furniture Item SKU-033,Furniture,"Hensley, Powell and David",Central,12,729.68,8756.16,5002.98,Troy Meyer
ORD-7761231,29/01/2023,SKU-020,Food & Beverage Item SKU-020,FOOD & BEVERAGE,Smith-Bell,East,26,16.1,418.6,235.77,Kyle Cooper
ORD-7223260,2023-03-11,SKU-036,Electronics Item SKU-036,Electronics,Riggs PLC,Central,4,927.73,3710.92,2319.01,Stacy Murphy
ORD-7723471,08-Jun-2023,SKU-099,Office Supplies Item SKU-099,office supplies,"Evans, Stewart and Walton",South,47,46.61,2190.67,2061.1,Carly Jackson
ORD-2397786,27/02/2023,SKU-006,Furniture Item SKU-006,furniture,"Garcia, Humphrey and Baker",East,34,485.44,16504.96,9615.16,Frank Escobar
ORD-2130790,10/06/2023,SKU-038,Office Supplies Item SKU-038,office supplies,Wilkerson-Day,South,31,60.41,,685.35,Luis Kim
ORD-1431520,2023-12-20,SKU-028,Electronics Item SKU-028,Electronics,Walsh LLC,South,26,493.3,12825.8,7704.08,Patricia Thomas
ORD-1477613,2023-10-19,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,Smith-Bell,North,42,78.5,,2180.78,Erica Smith
ORD-2637336,2023-10-12,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,Rodriguez-Graham,East,38,23.0,874.0,502.42,Shane Phillips
ORD-2580209,26-Aug-2023,SKU-024,Furniture Item SKU-024,furniture,"Mcclure, Ward and Lee",West,27,571.24,15423.48,8557.25,Jesse Anderson
ORD-4843324,02-May-2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,"Miller, Hernandez and Reyes",South,26,24.49,636.74,406.17,Jaime Sharp
ORD-2400311,10/26/2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,"Mitchell, Nelson and Flores",West,30,7.22,216.6,146.4,Albert Gray
ORD-2735086,09/28/2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,Rasmussen LLC,North,80,21.42,1713.6,1655.34,Timothy Martinez
ORD-1898747,10/09/2023,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,"Sanchez, Wheeler and Harvey",North,13,63.24,,540.17,Rebecca Lee
ORD-1141997,02/17/2023,SKU-038,Office Supplies Item SKU-038,OFFICE SUPPLIES,"Garcia, Humphrey and Baker",North,25,116.43,,1206.69,Lee Hahn
ORD-9405818,11/15/2023,SKU-005,Furniture Item SKU-005,Furniture,Johnson-Carlson,East,39,141.75,5528.25,2565.97,Nicole Mathis
ORD-9352129,25-Sep-2023,SKU-012,Electronics Item SKU-012,ELECTRONICS,Davis and Sons,East,32,422.81,13529.92,8152.48,Robert Quinn
ORD-3865974,2023-06-25,SKU-033,Furniture Item SKU-033,Furniture,,Central,18,678.91,12220.38,6711.01,Cynthia White
ORD-9929804,06/22/2023,SKU-015,Furniture Item SKU-015,furniture,Morton-Chase,South,21,306.99,6446.79,2760.27,Brandon Farley
ORD-7001450,04/29/2023,SKU-016,Furniture Item SKU-016,Furniture,"Gardner, Robinson and Lawrence",South,4,646.9,2587.6,1435.6,Alex Ramirez
ORD-8099541,11-Aug-2023,SKU-027,Clothing Item SKU-027,Clothing,"Mcdaniel, Bentley and Mclaughlin",South,34,244.98,8329.32,3881.25,Jacqueline Ramirez
ORD-3649811,27/03/2023,SKU-016,Furniture Item SKU-016,Furniture,"Yates, Ramsey and Pittman",East,42,610.54,25642.68,10484.25,Timothy Johns
ORD-2601153,2023-06-21,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,Harrell LLC,East,30,46.29,1388.7,811.53,Russell Green
ORD-7224122,16-Oct-2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,"Robinson, Jones and Welch",South,6,65.24,391.44,228.48,Daniel Zamora
ORD-4262664,2023-02-27,SKU-028,Electronics Item SKU-028,ELECTRONICS,Salazar-Ball,East,7,292.94,2050.58,1072.47,Bryan Monroe
ORD-9020195,27/10/2023,SKU-015,Furniture Item SKU-015,Furniture,Rasmussen LLC,East,11,855.87,9414.57,3960.16,Heather Little
ORD-8660615,2023-04-23,SKU-028,Electronics Item SKU-028,Electronics,Christensen PLC,North,8,1109.06,8872.48,,Crystal Meyer
ORD-4018799,08/25/2023,SKU-028,Electronics Item SKU-028,ELECTRONICS,Johnson-Rogers,East,25,1072.5,26812.5,13880.47,Kevin Smith
ORD-1770794,08-Mar-2023,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,Gibson Ltd,East,1,15.39,15.39,10.3,Richard Stevens
ORD-5895783,22/10/2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,Torres-Pope,Central,19,41.86,795.34,433.0,Kara Wilson
ORD-1063431,03/03/2023,SKU-099,Office Supplies Item SKU-099,Office Supplies,House-Glover,North,51,59.63,3041.13,2946.48,James Ray
ORD-5173595,08/07/2023,SKU-019,Electronics Item SKU-019,Electronics,Castaneda-Ashley,Central,46,219.54,10098.84,6298.09,Stephanie Gray
ORD-1060401,11/12/2023,SKU-099,Office Supplies Item SKU-099,Office Supplies,"Sanchez, Wheeler and Harvey",West,99,53.05,5251.95,4968.32,David Morales
ORD-5207762,20-Apr-2023,SKU-005,Furniture Item SKU-005,Furniture,"Adams, Christian and Rivas",Central,33,875.2,28881.6,14304.69,Hayley Gonzalez
ORD-5632324,27-Dec-2023,SKU-022,Food & Beverage Item SKU-022,food & beverage,George Group,North,43,9.54,410.22,253.88,Nicolas Powers
ORD-4366315,25/05/2023,SKU-009,Electronics Item SKU-009,Electronics,"Mckee, Gardner and Davenport",East,28,992.76,27797.28,16569.25,Charles Hernandez
ORD-1954560,2023-06-16,SKU-034,Furniture Item SKU-034,Furniture,Scott Ltd,North,40,330.48,13219.2,7369.68,Shawn Alvarado
ORD-5079515,06-Aug-2023,SKU-036,Electronics Item SKU-036,Electronics,"Brown, Valdez and Lucas",East,37,698.51,25844.87,12992.8,Jennifer Daniels
ORD-6909755,2023-09-10,SKU-013,Electronics Item SKU-013,Electronics,Johnston-Odonnell,North,47,866.08,40705.76,20661.4,Shannon Vega
ORD-4673793,20-Sep-2023,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,"Smith, Montoya and Evans",West,31,25.48,789.88,460.03,Darius Wong
ORD-1239396,03-Oct-2023,SKU-025,Office Supplies Item SKU-025,OFFICE SUPPLIES,"Williams, Johnson and Wright",Central,17,113.72,1933.24,1004.02,Erika Kim
ORD-7064624,2023-11-07,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,Smith-Bell,East,39,73.64,2871.96,1947.56,Lisa Chung
ORD-6007414,09/13/2023,SKU-024,Furniture Item SKU-024,FURNITURE,Abbott-Munoz,North,40,693.1,27724.0,16464.21,Kristine Patterson
ORD-7343582,2023-11-11,SKU-031,Clothing Item SKU-031,Clothing,Blair PLC,Central,49,18.54,908.46,412.99,Mary Hill
ORD-8740587,2023-09-22,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,"Turner, Riggs and Roman",West,17,54.71,930.07,629.12,Jacob Sandoval
ORD-7501595,2023-12-02,SKU-023,Office Supplies Item SKU-023,Office Supplies,Blake and Sons,North,41,62.49,2562.09,1294.34,Meagan Smith
ORD-2590365,10/01/2023,SKU-016,Furniture Item SKU-016,Furniture,Stafford Inc,East,9,519.62,4676.58,2404.73,Heather Peterson
ORD-5678115,19-Oct-2023,SKU-004,Furniture Item SKU-004,Furniture,"Hoffman, Baker and Richards",East,23,537.62,12365.26,5786.71,Anthony Taylor
ORD-6002828,17-Nov-2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,"Ferrell, Jones and Lewis",Central,14,39.75,556.5,326.93,Jasmine Smith
ORD-6781924,08/30/2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,Baker and Sons,South,12,16.25,,111.21,Christopher Perez
ORD-2686231,25/03/2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,,North,76,79.68,6055.68,5973.59,Michael Berger
ORD-8433377,2023-03-26,SKU-019,Electronics Item SKU-019,electronics,"Reid, Ferguson and Sanchez",North,32,367.33,11754.56,,Susan Bush
ORD-9129112,2023-11-16,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,"Walter, Edwards and Rios",North,23,39.09,899.07,477.67,Brittany Gibson
ORD-1163214,2023-10-30,SKU-034,Furniture Item SKU-034,Furniture,Rodriguez-Johnson,West,7,564.05,3948.35,,Zachary Gonzalez
ORD-9398323,05-Oct-2023,SKU-016,Furniture Item SKU-016,Furniture,Williams PLC,North,34,628.72,21376.48,11140.0,Susan Owens
ORD-6112064,06/17/2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,"Guzman, Hoffman and Baldwin",West,6,68.09,,269.41,Ashley Dudley
ORD-2590594,06-Dec-2023,SKU-032,Clothing Item SKU-032,Clothing,"Romero, Gonzalez and Brooks",North,7,185.68,1299.76,574.92,Paul Acosta
ORD-3707365,11-Oct-2023,SKU-020,Food & Beverage Item SKU-020,food & beverage,Davis Group,East,1,63.71,63.71,38.15,Eric Everett
ORD-5104413,2023-05-08,SKU-099,Office Supplies Item SKU-099,Office Supplies,"Rodriguez, Brennan and Garrison",South,68,33.92,2306.56,2213.53,Matthew Schmidt
ORD-8798939,15-Nov-2023,SKU-007,Electronics Item SKU-007,Electronics,"Johnston, Sanchez and Kennedy",East,25,262.41,6560.25,3469.74,Christopher Rodriguez
ORD-6217400,2023-09-28,SKU-024,Furniture Item SKU-024,Furniture,Reed Group,Central,18,575.87,10365.66,4640.19,Melissa Wheeler
ORD-6414185,28/03/2023,SKU-008,Food & Beverage Item SKU-008,food & beverage,Short-Garcia,North,16,41.28,660.48,429.32,Tracy Fowler
ORD-3921695,01/01/2023,SKU-013,Electronics Item SKU-013,Electronics,"Brown, Valdez and Lucas",West,37,1195.21,44222.77,20290.5,Dennis Thompson
ORD-4215960,03/10/2023,SKU-004,Furniture Item SKU-004,FURNITURE,"Miller, Hernandez and Reyes",West,35,270.46,9466.1,5094.03,Lindsay Baker
ORD-5524587,04/23/2023,SKU-008,Food & Beverage Item SKU-008,Food & Beverage,Hernandez Inc,West,21,13.0,273.0,176.89,James May
ORD-1014146,27-Apr-2023,SKU-098,Office Supplies Item SKU-098,OFFICE SUPPLIES,May-Ross,South,67,61.31,4107.77,4022.9,Christina Jackson
ORD-8942330,10/03/2023,SKU-001,Electronics Item SKU-001,Electronics,"Hoffman, Baker and Richards",West,49,1064.82,52176.18,31071.0,Paul Lee
ORD-9404621,08/27/2023,SKU-035,Clothing Item SKU-035,Clothing,"Snyder, Campos and Callahan",East,18,107.23,1930.14,897.29,Walter Atkins
ORD-7276231,11/14/2023,SKU-004,Furniture Item SKU-004,FURNITURE,"Joyce, Wilson and Lam",West,18,872.64,15707.52,8521.09,Manuel Edwards
ORD-1160783,27-Feb-2023,SKU-009,Electronics Item SKU-009,Electronics,"Joyce, Wilson and Lam",West,-5,1070.73,5353.65,2881.0,Mr. James Hoffman
ORD-7897700,24-Oct-2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,"West, Henderson and Ramirez",East,40,53.22,2128.8,1283.83,Amber Richardson
ORD-2655671,07/02/2023,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,"Watts, Robinson and Nguyen",North,47,41.85,1966.95,1260.22,Tami York
ORD-4750466,28-May-2023,SKU-004,Furniture Item SKU-004,Furniture,Castaneda-Ashley,West,22,107.32,2361.04,1359.02,David Walker
ORD-4689637,2023-07-20,SKU-004,Furniture Item SKU-004,Furniture,Ramirez Group,North,50,587.17,29358.5,15140.0,Melissa Bradshaw
ORD-7103458,25-Jan-2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,"Garcia, Humphrey and Baker",East,17,5.42,92.14,63.48,Steven Shaw
ORD-2554938,2023-09-03,SKU-006,Furniture Item SKU-006,FURNITURE,"Hurst, Freeman and Nelson",South,37,448.23,16584.51,9676.01,Andrew Robinson
ORD-2765563,02/06/2023,SKU-099,Office Supplies Item SKU-099,OFFICE SUPPLIES,Jones Inc,Central,88,25.34,2229.92,2107.2,Hannah Carter
ORD-1460189,22/02/2023,SKU-012,Electronics Item SKU-012,Electronics,"Ross, Robinson and Bright",South,16,838.93,13422.88,7084.26,Mary Green
ORD-3967518,2023-11-12,SKU-006,Furniture Item SKU-006,Furniture,"Mcdaniel, Bentley and Mclaughlin",Central,45,543.0,24435.0,10616.69,Kathryn Rodriguez
ORD-6738239,02/27/2023,SKU-034,Furniture Item SKU-034,Furniture,Diaz Inc,North,43,540.15,23226.45,,Robert Jones
ORD-8275695,2023-05-30,SKU-010,Food & Beverage Item SKU-010,Food & Beverage,Walker Ltd,Central,13,33.03,429.39,264.33,Whitney Cooper
ORD-1116866,2023-12-19,SKU-026,Food & Beverage Item SKU-026,FOOD & BEVERAGE,Morton-Chase,South,28,62.4,1747.2,1088.96,Alan Wheeler
ORD-7188625,01/02/2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,Allen-Allen,West,37,13.83,511.71,267.43,Andrew Chavez
ORD-2304420,2023-04-17,SKU-038,Office Supplies Item SKU-038,OFFICE SUPPLIES,"Guzman, Hoffman and Baldwin",South,15,142.31,2134.65,952.19,Jennifer Cummings
ORD-9140297,01-Jul-2023,SKU-026,Food & Beverage Item SKU-026,Food & Beverage,Williams and Sons,West,30,52.73,1581.9,835.22,Brian Cortez
ORD-6331732,13/11/2023,SKU-035,Clothing Item SKU-035,Clothing,Howell and Sons,East,30,151.05,4531.5,2149.25,Robert Thompson
ORD-3412052,11/10/2023,SKU-036,Electronics Item SKU-036,Electronics,Walker LLC,East,37,211.95,7842.15,4366.97,Margaret Riley
ORD-6383442,30/01/2023,SKU-009,Electronics Item SKU-009,Electronics,House-Glover,East,15,965.06,14475.9,7781.27,Carol Lopez
ORD-2205654,2023-12-30,SKU-024,Furniture Item SKU-024,Furniture,Meadows PLC,North,47,421.41,19806.27,8046.6,William Hall
ORD-5863789,2023-10-01,SKU-004,Furniture Item SKU-004,Furniture,"Lewis, Kennedy and Santana",South,31,800.79,24824.49,13347.8,Christy Frank
ORD-7828441,11-Aug-2023,SKU-099,Office Supplies Item SKU-099,Office Supplies,Sanders-Espinoza,West,69,6.62,456.78,449.2,Megan Blackwell
ORD-6803583,18/01/2023,SKU-021,Furniture Item SKU-021,FURNITURE,Powell LLC,South,9,88.59,797.31,398.14,Dominic Gilmore
ORD-7544871,12/06/2023,SKU-027,Clothing Item SKU-027,Clothing,Ramirez-Bean,West,4,206.15,824.6,280.06,Lydia Howard
ORD-4958582,16-May-2023,SKU-002,Electronics Item SKU-002,Electronics,Medina-Navarro,West,17,555.95,9451.15,5566.3,Kelly Aguirre
ORD-1510471,05/13/2023,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,Smith-Frost,South,27,21.09,569.43,348.3,Tanya Osborn
ORD-6424650,2023-01-14,SKU-026,Food & Beverage Item SKU-026,food & beverage,Jones Inc,West,13,18.69,242.97,139.75,William Smith
ORD-4836380,11-Sep-2023,SKU-002,Electronics Item SKU-002,Electronics,"Smith, Gilmore and Johnston",Central,-21,857.11,17999.31,11110.44,Jo Edwards
ORD-5692181,08-Jun-2023,SKU-036,Electronics Item SKU-036,Electronics,Wagner-King,West,5,1066.65,5333.25,3215.42,Daniel Johnson
ORD-6254198,27-Jun-2023,SKU-022,Food & Beverage Item SKU-022,Food & Beverage,Jones Inc,South,44,77.43,,2149.55,Anthony Evans DVM
ORD-6232646,2023-12-04,SKU-027,Clothing Item SKU-027,clothing,,Central,25,203.12,5078.0,1610.3,Olivia Wiley
ORD-8523391,10/29/2023,SKU-003,Clothing Item SKU-003,Clothing,Hancock Inc,East,6,105.28,631.68,294.01,Carla Turner
ORD-7745583,03/29/2023,SKU-009,Electronics Item SKU-009,Electronics,"Sanchez, Wheeler and Harvey",East,26,283.01,7358.26,4658.98,Brian Vasquez
ORD-5331921,2023-05-16,SKU-030,Office Supplies Item SKU-030,office supplies,Green-Wright,North,23,46.52,1069.96,444.31,Tracy Mcdonald
ORD-2962077,2023-02-18,SKU-021,Furniture Item SKU-021,Furniture,Johnson-Doyle,North,1,778.02,778.02,449.74,Michael Dixon
ORD-5372416,20-Jul-2023,SKU-011,Office Supplies Item SKU-011,OFFICE SUPPLIES,Cortez LLC,North,25,43.19,1079.75,505.55,Yvonne Kennedy
ORD-8382743,26/01/2023,SKU-005,Furniture Item SKU-005,FURNITURE,Novak and Sons,West,41,329.87,13524.67,7699.41,Caleb Thomas
ORD-3983278,04-May-2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,"Gardner, Robinson and Lawrence",North,43,45.09,1938.87,920.35,Kenneth Davila
ORD-3115310,25-Feb-2023,SKU-037,Electronics Item SKU-037,Electronics,Ramirez Group,East,5,499.86,2499.3,1293.29,Jeremy Davis
ORD-6379429,06/07/2023,SKU-001,Electronics Item SKU-001,Electronics,Marshall-Petersen,Central,44,462.73,20360.12,12616.7,Michelle Woods
ORD-7915632,01/31/2023,SKU-027,Clothing Item SKU-027,Clothing,Lewis-Murphy,South,2,159.4,318.8,116.38,Eric Smith
ORD-5097740,14-Nov-2023,SKU-023,Office Supplies Item SKU-023,OFFICE SUPPLIES,Baker and Sons,Central,12,94.5,1134.0,554.4,Mrs. Jennifer Sandoval DDS
ORD-1734688,2023-02-02,SKU-019,Electronics Item SKU-019,Electronics,Dudley Group,South,32,1081.37,34603.84,21259.63,Erica Dixon
ORD-8377687,26-Jan-2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,"Smith, Gilmore and Johnston",Central,23,28.51,655.73,389.06,Ann Klein
ORD-5985521,22/06/2023,SKU-035,Clothing Item SKU-035,Clothing,Short-Garcia,East,29,160.98,4668.42,1902.62,Don Williams
ORD-8650324,24-Sep-2023,SKU-019,Electronics Item SKU-019,Electronics,Anderson-Bailey,South,35,944.53,33058.55,21100.6,April Jones
ORD-3653705,06-Oct-2023,SKU-028,Electronics Item SKU-028,Electronics,"Bentley, Byrd and Orr",North,47,65.1,,1436.49,Jacob Miller
ORD-9947098,22/06/2023,SKU-098,Office Supplies Item SKU-098,office supplies,"Romero, Gonzalez and Brooks",Central,90,77.54,6978.6,6850.11,Cynthia Evans
ORD-7763214,02/12/2023,SKU-008,Food & Beverage Item SKU-008,Food & Beverage,"Mcclain, Miller and Henderson",Central,25,65.97,1649.25,887.08,Kelly Kim
ORD-7426911,27/05/2023,SKU-020,Food & Beverage Item SKU-020,Food & Beverage,Russell Group,South,47,29.28,1376.16,936.18,Louis Thompson
ORD-2487689,11/06/2023,SKU-012,Electronics Item SKU-012,Electronics,Anderson Group,West,12,450.55,5406.6,3304.4,Barbara Johnson
ORD-9350126,2023-04-12,SKU-014,Electronics Item SKU-014,Electronics,Mitchell-Jordan,West,19,838.25,15926.75,9269.26,David Bowen
ORD-6513147,2023-12-17,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,Ramirez Group,East,20,64.86,1297.2,,Mr. Casey Hull
ORD-4029442,07-Nov-2023,SKU-032,Clothing Item SKU-032,Clothing,"West, Henderson and Ramirez",East,4,152.74,610.96,,Billy Tate
ORD-8012629,12/17/2023,SKU-008,Food & Beverage Item SKU-008,Food & Beverage,Hickman Ltd,East,40,7.39,295.6,176.63,Amy Cantrell
ORD-2074999,29/01/2023,SKU-015,Furniture Item SKU-015,Furniture,Castaneda-Ashley,West,44,598.53,26335.32,14892.06,Anna Conrad
ORD-8433356,21/05/2023,SKU-034,Furniture Item SKU-034,Furniture,Meadows PLC,West,22,519.05,11419.1,5123.5,Cassidy Charles
ORD-5347237,10/26/2023,SKU-026,Food & Beverage Item SKU-026,FOOD & BEVERAGE,Burton Ltd,Central,33,46.66,1539.78,794.86,Kevin Gillespie
ORD-2084932,06/04/2023,SKU-001,Electronics Item SKU-001,Electronics,"Joyce, Wilson and Lam",South,49,174.74,8562.26,4377.61,Jamie Love
ORD-6402451,2023-11-22,SKU-028,Electronics Item SKU-028,Electronics,Hill Inc,North,1,1043.5,1043.5,504.97,Timothy Daniel
ORD-7049524,09/24/2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,Brown-Wall,South,8,33.13,,157.71,Micheal Jordan
ORD-1272937,03/08/2023,SKU-011,Office Supplies Item SKU-011,office supplies,Anderson-Bailey,West,7,13.82,96.74,38.04,Shelly Wilcox
ORD-5185730,11/10/2023,SKU-019,Electronics Item SKU-019,Electronics,"Martin, Rose and Obrien",South,42,1094.65,45975.3,27662.38,Tracy Miller
ORD-1655531,03/03/2023,SKU-033,Furniture Item SKU-033,Furniture,Blair PLC,Central,19,299.57,,2495.97,Autumn Andrews
ORD-4441255,02/22/2023,SKU-031,Clothing Item SKU-031,Clothing,Chapman and Sons,South,34,217.46,7393.64,2494.98,Cheryl Rodriguez
ORD-1741958,12/19/2023,SKU-001,Electronics Item SKU-001,Electronics,Scott Ltd,Central,10,280.8,2808.0,1301.31,John Mack
ORD-3375493,24/08/2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,Rodriguez-Graham,Central,10,22.39,223.9,92.66,Alec Meadows DDS
ORD-3593489,25-Aug-2023,SKU-030,Office Supplies Item SKU-030,Office Supplies,Cortez LLC,North,43,70.62,3036.66,1332.83,Perry Lee
ORD-4103349,19-Dec-2023,SKU-002,Electronics Item SKU-002,ELECTRONICS,"West, Henderson and Ramirez",Central,41,900.74,36930.34,23889.02,Ronnie Brooks
ORD-7700274,24-Aug-2023,SKU-031,Clothing Item SKU-031,clothing,"Reid, Ferguson and Sanchez",North,35,26.52,928.2,351.39,Bradley Pacheco
ORD-4635731,2023-02-23,SKU-006,Furniture Item SKU-006,Furniture,Powell LLC,East,5,163.62,818.1,472.56,Marcia Flores
ORD-5189267,2023-11-23,SKU-002,Electronics Item SKU-002,Electronics,Jones-Young,West,38,912.9,34690.2,18732.29,David Davis
ORD-9304216,23-Oct-2023,SKU-001,Electronics Item SKU-001,Electronics,Wells Inc,Central,43,882.34,37940.62,18772.9,John Mckinney
ORD-5134851,20-Apr-2023,SKU-013,Electronics Item SKU-013,Electronics,Walker Ltd,Central,11,501.65,5518.15,3306.61,Brian Mcneil
ORD-7990905,27/07/2023,SKU-029,Furniture Item SKU-029,FURNITURE,Garcia-James,South,16,667.44,10679.04,4663.16,Stacey Taylor
ORD-1258314,2023-07-16,SKU-027,Clothing Item SKU-027,Clothing,"Mcclure, Ward and Lee",East,33,204.62,6752.46,3361.14,Christopher Pruitt
ORD-5557092,2023-04-22,SKU-010,Food & Beverage Item SKU-010,food & beverage,"Higgins, Strickland and Martin",South,17,72.78,1237.26,855.69,Kellie Mcdonald
ORD-8841710,23/08/2023,SKU-025,Office Supplies Item SKU-025,Office Supplies,Rodriguez-Johnson,East,11,147.71,1624.81,764.25,Erin Lane
ORD-3667979,05/23/2023,SKU-017,Food & Beverage Item SKU-017,Food & Beverage,"Tran, Jordan and Williams",Central,19,76.51,1453.69,968.82,Sean Smith
ORD-1218871,09/07/2023,SKU-014,Electronics Item SKU-014,Electronics,"Williams, Johnson and Wright",North,44,1032.64,45436.16,20615.93,Mark Irwin
ORD-8120514,01-Dec-2023,SKU-035,Clothing Item SKU-035,Clothing,Perez Inc,East,8,218.26,1746.08,745.9,Derek Cochran
ORD-3589358,22-Jan-2023,SKU-027,Clothing Item SKU-027,Clothing,"Shields, Cochran and Adams",North,2,179.1,358.2,111.08,Judith Bell
ORD-5821419,06-Mar-2023,SKU-099,Office Supplies Item SKU-099,Office Supplies,"Romero, Gonzalez and Brooks",South,56,40.52,2269.12,2185.73,Nicole Hamilton MD
ORD-5374141,04/11/2023,SKU-032,Clothing Item SKU-032,Clothing,Smith-Frost,West,23,165.96,3817.08,1201.06,Ruth Norris
ORD-8448219,01/12/2023,SKU-032,Clothing Item SKU-032,Clothing,"Ross, Robinson and Bright",South,18,92.64,1667.52,501.52,Jacob Brewer
ORD-3390019,01-Apr-2023,SKU-035,Clothing Item SKU-035,Clothing,Riggs PLC,Central,29,109.44,3173.76,1092.44,Kylie Hamilton
ORD-4203862,13-Jan-2023,SKU-035,Clothing Item SKU-035,Clothing,"Guzman, Hoffman and Baldwin",North,19,225.31,4280.89,1371.88,Tiffany Daniel
ORD-9662089,14/10/2023,SKU-098,Office Supplies Item SKU-098,Office Supplies,"Alvarado, Miller and Patterson",West,77,74.83,5761.91,5632.89,Lisa Mills PhD
ORD-6203625,17-Jun-2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,Wilkerson-Day,West,41,100.3,4112.3,1920.59,Christopher Long
ORD-5500772,15/09/2023,SKU-013,Electronics Item SKU-013,Electronics,Blair PLC,South,4,157.57,630.28,325.91,Christopher Harris DDS
ORD-3906397,12/23/2023,SKU-011,Office Supplies Item SKU-011,Office Supplies,"Ross, Robinson and Bright",South,11,110.33,1213.63,,Katherine Taylor
ORD-6754960,2023-03-31,SKU-018,Food & Beverage Item SKU-018,Food & Beverage,Stein-Silva,North,35,20.03,701.05,457.12,Kara David
ORD-4732223,12/02/2023,SKU-002,Electronics Item SKU-002,Electronics,Baxter Inc,South,28,1099.06,30773.68,17103.35,Michael Graham
ORD-7347868,01/16/2023,SKU-033,Furniture Item SKU-033,FURNITURE,Baker and Sons,North,41,768.58,31511.78,15408.56,Steven Bell
ORD-9056135,2023-05-09,SKU-015,Furniture Item SKU-015,Furniture,,South,12,337.69,4052.28,2356.82,Patrick Fuentes
ORD-3584329,15/10/2023,SKU-006,Furniture Item SKU-006,Furniture,"Rodriguez, Figueroa and Sanchez",East,34,852.69,28991.46,14826.26,Kevin Cooper
ORD-4856837,12/12/2023,SKU-022,Food & Beverage Item SKU-022,FOOD & BEVERAGE,Ross LLC,Central,33,37.48,1236.84,643.08,Vanessa Peterson
